z_max		 name	 galaxy_pos_x 	     galaxy_pos_y	 galaxy_pos_z	     rho_max
5.6475945267440  RD0116  6376.1450317456930  6620.4404195646400  6453.3395835717190  21.795003541207222
5.5927945768292  RD0117  6428.4841916785470  6677.5024183174630  6507.9283911908110  22.14804828915711
5.5384946258220  RD0118  6480.8386463554940  6733.9389382799640  6562.2272323129130  22.30452573226653
5.4846946756849  RD0119  6533.6432964771560  6791.1247168387560  6616.2410426476470  22.693346098591398
5.4308946759191  RD0120  6587.4541523601200  6849.2475981871370  6671.4430536006290  23.15441487755176
5.3779947640248  RD0121  6640.7563874804730  6907.4116530612955  6727.3494731737610  23.695749514577766
5.3254948043508  RD0122  6695.0663332331790  6966.0251932261400  6783.8941748093860  24.122557593398014
5.2730948141010  RD0123  6750.1104236551760  7025.8827939866300  6841.5639440895450  24.641877501553036
5.2211948639971  RD0124  6805.3707526278370  7085.9290646775540  6900.0226834572220  26.967103142534395
5.1701949523480  RD0125  6860.8738625680290  7146.7623570164910  6958.1541185436320  26.846791248461344
5.1191949522173  RD0126  6916.9931889135280  7208.0304260120170  7016.7257308928460  27.3021344135939
5.0686950024010  RD0127  6973.5560632771320  7269.7656876020380  7075.6661806266170  28.302074661653236
5.0186950512658  RD0128  7031.0178254043950  7331.4535620573480  7134.8783132062230  28.12509871049416
4.9998981278104  RD0129  7052.4200017170710  7354.8134430209360  7157.5458146266930  28.5898077160704
4.9690969398851  RD0130  7087.7101202214660  7393.4936677807910  7195.0900456969010  28.668626634320056
4.9195951011504  RD0131  7145.7695571909970  7457.1879754318180  7255.9258272674915  29.27415066694332
4.8709951893125  RD0132  7203.8190176074990  7521.4637747539455  7316.6230139794840  29.899102481310855
4.8223951905621  RD0133  7263.4492639469070  7586.0296082076000  7378.2709751024690  31.013397396316474
4.7742952393643  RD0134  7323.0529419463520  7650.6064998358600  7439.9482828128350  31.653525239076384
4.7266952893166  RD0135  7382.2492721704620  7715.4845346202350  7502.2298904491820  32.501867689874814
4.6795953383932  RD0136  7442.5521954642060  7780.8047913252010  7564.7215129198840  32.84880710612304
4.6328953773193  RD0137  7503.2197010252170  7846.9885425309030  7627.5522319291595  33.44021719758373
4.5862953884357  RD0138  7565.7503454897710  7914.4276174272960  7691.1687027186000  34.299971779037534
4.5401954371605  RD0139  7627.9476665470065  7981.9550935719350  7755.4343365638910  34.85999710812892
4.4944954773608  RD0140  7690.9489532684350  8049.3530639255900  7819.6794187868250  34.99928005664551
4.4489954970019  RD0141  7754.8065563630730  8117.8157470114240  7883.3093307551390  35.587540350919106
4.4041955652541  RD0142  7819.9650802347260  8187.6906138055460  7947.1865666894955  36.44563324843083
4.3595955862291  RD0143  7886.0647726314130  8258.7319998072340  8013.0066295012660  36.462321758086006
4.3154956348754  RD0144  7951.1700835762930  8329.8404729465330  8080.9657703404380  37.40496509242975
4.2714956457356  RD0145  8016.1912861708570  8402.4464690738130  8150.0516264208150  37.69315474676382
4.2278956849191  RD0146  8080.7133318756160  8475.0345924801950  8219.2909455080230  38.54012077564412
4.1847957346183  RD0147  8146.0863985341170  8548.4733279931500  8289.3041875397610  38.75812558473197
4.1421957839412  RD0148  8211.5439028162910  8621.4326143033180  8360.2958438545610  39.55344856582237
4.0996957933227  RD0149  8277.8165669457740  8696.0580352601210  8432.3249764593200  39.93741305632424
4.0576958434221  RD0150  8344.6582136605080  8770.6450723380800  8505.5295579170920  40.16430078775186
4.0160958825430  RD0151  8412.8299489358430  8846.0086519433860  8578.4614616447620  40.293253419071355
3.9999983968381  RD0152  8440.1563881557210  8875.6058922016050  8606.2419074429620  41.14643878946784
3.9745974762079  RD0153  8482.3566655697800  8922.7185779538180  8650.2715526371810  41.44822683503766
3.9333959226401  RD0154  8551.8917073696210  8999.6058544234040  8722.1776147986930  41.95966659597472
3.8927959810875  RD0155  8621.2106982460500  9077.0111324627560  8794.6551003455120  41.69255283201278
3.8524960116453  RD0156  8692.1745613956300  9154.7528213954900  8869.9639051314350  42.16168536916146
3.8122960213243  RD0157  8762.9986346387140  9234.8094900816030  8946.7386714301140  43.29715315203129
3.7727960906753  RD0158  8832.8315291016730  9314.4003661420560  9021.9699212554590  43.110578123441925
3.7332960909598  RD0159  8905.1233624019710  9394.0066221340020  9098.7188599746420  44.31363816713413
3.6943961491720  RD0160  8978.8684614056020  9475.0389867430840  9174.6631074769140  44.15923414452821
3.6554961504128  RD0161  9052.7598147841240  9558.3501709162970  9252.0879787812900  45.38145184570235
3.6171962090133  RD0162  9126.1550184315950  9640.9006378330580  9329.9869136753510  45.53054900923887
3.5791962392067  RD0163  9200.7512595572800  9722.9067644599090  9409.3064116615350  45.45776005830602
3.5412962492616  RD0164  9275.8954967622490  9806.9758615443820  9489.2329052496790  45.929354464046675
3.5038962975901  RD0165  9350.4574178695370  9893.6968185902590  9571.3318425912710  46.424273781076835
3.4666963184989  RD0166  9426.9401062706770  9978.4163043114130  9652.5936645292750  47.27226512653609
3.4298963574366  RD0167  9503.5618025181250  10064.208701710268  9733.3396060282400  47.770155657708074
3.3932963778803  RD0168  9580.2725990248710  10152.050939968862  9817.3584868682250  48.54244897119405
3.3570964172975  RD0169  9659.4809021675340  10239.488895794046  9900.4386858360120  48.641986940595544
3.3210964361368  RD0170  9738.8194963853770  10328.353282996768  9983.5964479050850  49.40978534105952
3.2853964669301  RD0171  9815.5629638330320  10417.197790922890  10069.075550975123  50.27325887039036
3.2500965057992  RD0172  9896.4620706493950  10506.672630166388  10153.770859424138  50.153541957855666
3.2150965360807  RD0173  9977.8464322699300  10599.696607334912  10239.277135853925  51.36007486157188
3.1802965558709  RD0174  10058.173785674928  10690.459010693836  10327.459070078417  51.930835161091494
3.1457965844131  RD0175  10140.291253209576  10783.148978563555  10414.031369469227  52.87508047121749
3.1116966250921  RD0176  10223.102834867002  10876.832405692634  10502.522043936300  53.70873564710137
3.0775966246924  RD0177  10305.793246892380  10970.131672468187  10590.758021814174  54.07274028457026
3.0439966746302  RD0178  10391.528801305663  11065.962595657737  10681.999628165455  55.234287282401226
3.0106967041849  RD0179  10474.741013511755  11161.647371994415  10772.319300426134  55.60613310538064
2.9999989338659  RD0180  10501.472788071653  11192.100157077519  10801.248702515462  56.00142577300213
2.9775977749025  RD0181  10560.525540824292  11257.213528136159  10862.703761548666  55.80281171204202
2.9447967537037  RD0182  10647.113483202130  11356.490613071752  10955.597552295250  56.493571405523525
2.9121967729219  RD0183  10732.105082270416  11453.672024264793  11048.125059712318  57.82493127561542
2.8799968131163  RD0184  10820.538736286628  11553.203048776502  11141.165393054574  59.06055455230179
2.8478968230392  RD0185  10908.167140451158  11653.803150814492  11236.944780427290  59.39425849905747
2.8161968611692  RD0186  10997.478525493927  11754.635480281879  11330.602114240777  61.37261624698517
2.7846968824631  RD0187  11085.987894524435  11857.082283084565  11427.037950908008  62.88284791624376
2.7534969112909  RD0188  11176.156559409588  11959.700756129943  11523.270708463250  63.78370437628313
2.7225969417497  RD0189  11267.724162891383  12063.898677531393  11620.349767970407  64.45289073180034
2.6917969516329  RD0190  11359.670636597582  12168.259840591512  11718.889575933124  65.48234168388669
2.6613969896475  RD0191  11452.357049324877  12273.486589795106  11817.969655965640  66.75677911244526
2.6311970110637  RD0192  11543.390441399079  12380.762556329940  11917.993096018400  68.34787304174381
2.6012970397941  RD0193  11639.162433178437  12486.802851780923  12017.035455550034  69.48449586451684
2.5715970605319  RD0194  11736.381360840569  12599.971507599160  12118.260701172221  69.9544928339774
2.5420970801678  RD0195  11832.265481928767  12710.002109122666  12221.788258381490  71.86349419234746
2.5127970984621  RD0196  11928.448765067616  12822.112568926215  12327.245902774346  72.19505070113205
2.4837971298166  RD0197  12026.187467642265  12935.140014118966  12433.757930005528  74.40917993048511
2.4550971584517  RD0198  12123.108241006736  13049.559691456825  12541.767347260642  76.0806755774686
2.4266971890604  RD0199  12220.077514431818  13161.360372518084  12648.251309036874  77.08134680219409
2.3983971988510  RD0200  12317.674403048191  13280.224520583739  12759.148325692098  78.05317627070131
2.3702972170163  RD0201  12418.844198069266  13394.507405834156  12868.127299704352  80.17032752603932
2.3424972485160  RD0202  12516.569015363275  13511.292673138676  12978.965786298577  80.53229949262389
2.3148972672429  RD0203  12616.544157523724  13630.894814575920  13091.609981965714  82.14384172470223
2.2874972881474  RD0204  12718.612950047256  13750.350564971810  13205.595149783592  81.76293731755698
2.2603973175010  RD0205  12820.469904274218  13871.023075805979  13318.598654192530  83.94233041943161
2.2334973355228  RD0206  12923.311900741144  13990.687864541651  13433.476454641070  84.54535916224837
2.2068973671670  RD0207  13025.126430385910  14111.587253818310  13545.888463870351  85.95885773593497
2.1804973857769  RD0208  13129.773495693704  14235.235904683275  13663.974707445816  86.45079118589598
2.1541973969803  RD0209  13234.466705168075  14360.339163477214  13779.966911325644  87.36426961504749
2.1280974164773  RD0210  13341.568158519181  14486.053573852572  13897.794252374282  88.9008890539127
2.1023974539628  RD0211  13453.184107672303  14614.928770820483  14017.541712817936  90.49583827600229
2.0766974563767  RD0212  13562.782822295140  14744.094365341261  14140.181692135050  91.25304913605905
1.9999988698963  RD0213  13900.668627005125  15140.003354718521  14509.250605121955  93.23176600607079
1.9411744442983  RD0215  14171.986366742327  15457.535511748449  14808.837854323610  97.04415487600178
1.8985503967627  RD0216  14374.299040664224  15698.041935753205  15034.989034725320  97.48007816279173
1.8571416262496  RD0217  14573.897815561370  15938.688234940190  15259.017003920866  100.16569759280587
1.8169004747810  RD0218  14776.820841770240  16179.483722449007  15483.345621372728  102.17675037963895
1.7777767142849  RD0219  14979.850281812900  16420.228467753674  15707.705777017842  102.77066049090351
1.7397254729793  RD0220  15180.248583588957  16663.020439295688  15932.871833192641  104.32510640725724
1.7027017267736  RD0221  15381.293225065500  16902.869213759084  16160.031676380735  107.66622905031025
1.6666664089384  RD0222  15583.160424076166  17142.970197794362  16384.280266063330  109.08150440074219
1.6315776801189  RD0223  15782.487677888040  17387.109775340807  16611.124319866460  112.16097295219356
1.5974022982530  RD0224  15986.364907419030  17628.765520740090  16838.784464168680  114.0396268869352
1.5641028661194  RD0225  16182.816148014692  17869.423429068980  17065.888657162120  117.05598080703652
1.5316451509349  RD0226  16389.153849775110  18114.112045877868  17291.458600317615  118.20221301127698
1.4999996685525  RD0227  16586.735665204324  18360.744587458554  17515.897931993328  119.56243250805942
1.4691349766474  RD0228  16786.050417623060  18604.956138674040  17743.981206064054  123.59613147912061
1.4390234509966  RD0229  16985.245259811672  18847.175116724370  17969.549218145366  127.8857262646662
